Unnamed: 0;KRT5;FABP7;TFF3;NKAIN1;WDR72;DEGS2;HOXC13;LOC145837;CA12;MLPH;PXDNL;CDH3;TFCP2L1;GATA3;PTGER3;PRSS33;TGFBR3;RDH16;DLX6;IL34;TMEM108;MCM10;FGD3;KSR2;LPO;F10;ADAMTS5;CEP55;CCDC8;DEPDC1B;SUSD2;NCAPG;TRIM2;UBE2T;C6orf211;LEPREL1;SPRY2;FANCA;AACSL;GSG2;PGAP3;DBNDD2;F2R;PPAP2B;MPHOSPH6;RUNX1;TIMELESS;PRPF3;RAB9A;USP36
CDC20;-0.0627566755224502;0.0971155892781766;-0.3116486955048927;0.0790708456669741;-0.0391971637599496;-0.2000640615756024;0.3046006494933843;-0.3146436288792705;-0.3218652462896644;-0.3583587716433732;0.0968873142935688;0.2664149671118606;0.0724370716076398;-0.2530296815717905;-0.5137674028926393;0.3591762000246621;-0.4913805151948018;0.2195659004214286;0.2809215691771335;0.0021269576906545;0.0571028643366873;0.8342949928127616;-0.1099244386225506;-0.2505936466793804;0.348292115336878;-0.4784366879593952;-0.4664933225888262;0.8896859957595042;-0.3092434132649451;0.8400016796797081;0.0659418771589868;0.871634557800526;-0.1169142936657117;0.8376704489594744;-0.2029847957653666;-0.2531406988413269;-0.4655708461509552;0.8081558942798331;0.2482105239873454;0.7828541522702933;0.0434241340532971;-0.1741168669519697;-0.1465898093647555;-0.5179947937619518;0.2376519197370014;-0.1904586468218848;0.6647531670747937;0.3863878315603793;-0.0229698781166109;0.1505937932393193
PHGDH;0.337342267757351;0.4803048970199686;-0.4537169695957274;-0.422047702046822;-0.1194421729509992;-0.4854698795960899;0.0766862541878634;-0.4299913286102942;-0.5372878505777049;-0.52058887471979;-0.0889192574479569;0.3954284869876029;0.2279682081375629;-0.5818363734316379;-0.3146520281563984;0.4346848697514199;0.0713087502346813;-0.1571844344556452;0.3985765514964944;0.4477988535211568;0.2282154175413049;0.2305350765619258;-0.330325481049749;-0.2636802828785644;0.4481931390205268;0.0783132016714747;0.1560186954587821;0.172896418297544;0.1325637831175956;0.156784441326873;-0.005134421671157;0.1494077341774388;0.3909148186530546;0.1349092166876299;-0.519584154718772;0.2884400237982784;0.223643119747343;0.26552599525797;0.1309193896726551;0.2248348450470098;-0.0686414767418491;-0.3533792206000872;-0.3249169197683839;0.092355359813165;0.3039510914228674;-0.2112563627998275;-0.0002261905049777;0.2583438854955819;0.2521129628375436;0.0216148217156523
RRM2;-0.2205316748354515;-0.0522326567618062;-0.1399767357663044;0.1764769950564258;0.0081852712794704;-0.0873013133972467;0.2644669550476499;-0.0990554878303286;-0.157429274449362;-0.1766424547032201;0.1018935995164824;0.0930595131151308;-0.1059933891754196;-0.1003518477921487;-0.4791310245793782;0.1509404485651987;-0.5117009218595809;0.2459037243558501;0.1059249264227766;-0.2472995979901197;-0.0553864138264664;0.8424877910061851;-0.1241816903468088;-0.162109023803683;0.1687094313625238;-0.5381975242701043;-0.4722070893250896;0.8962137712750529;-0.4296797536476183;0.8735338833671238;0.0924177527633761;0.891937420941098;-0.184858190072991;0.8302886924322577;-0.0064317526471745;-0.3837087591858879;-0.5248226763419374;0.7438774156210858;0.2258894689229777;0.768425335866493;0.1119808091619157;-0.1867254878763678;0.006477089707123;-0.4915289321992052;0.2099562796355598;-0.1635643977413755;0.7313625714548473;0.2707159210840114;-0.0449071573963265;0.0786436174837371
KIF2C;-0.1239262936739912;0.0192344436932901;-0.2848390604758545;0.148374419267134;-0.0049023917070782;-0.1829518461411242;0.2922291602960894;-0.2784092158071849;-0.2634345330632203;-0.3206040150868654;0.109361268468938;0.2113067245356954;0.0577462766456053;-0.1951637213167772;-0.4827243342341869;0.2893227814837601;-0.5104932105928078;0.2488495248227816;0.2391169748309375;-0.1018064684234939;0.0425661081923679;0.8858174983926557;-0.1043942229379614;-0.2090562871944304;0.2815294417367659;-0.5304474599059812;-0.4863349878534196;0.9313411723552566;-0.362699065999885;0.888654661835135;0.039968966633554;0.9196708923391708;-0.1391378978506145;0.8600653917540491;-0.1110682288387028;-0.3071541451112715;-0.5011939529450036;0.8211193961446749;0.2496700067815574;0.8286574833077789;0.0268495830242652;-0.1693978932148994;-0.0892276643931908;-0.5222219234923042;0.1983894918883206;-0.1914754507283455;0.7404309775074482;0.3748408572918963;-0.0584251168612161;0.193414374427002
ANLN;-0.1630909727612817;-0.0072925587682394;-0.2880077347126368;0.0981529751372282;-0.0089631459968315;-0.2154788561389286;0.2636747033771663;-0.2571031699611641;-0.2467813242038128;-0.3205085757953987;0.1416417135910903;0.1983712657764161;0.0171777851351309;-0.2179588008060023;-0.4227838355283391;0.2872380374137621;-0.4726776136675946;0.1528207465700561;0.2265009028650489;-0.1663463833150338;-0.0223350007094483;0.870791464536755;-0.137076767394416;-0.1807049035635319;0.2551624230981913;-0.5495402505859976;-0.3787056516538242;0.909345258085933;-0.39530131057668;0.8684083798354263;0.0571718389818265;0.8871130590487531;-0.0557178873048722;0.8221595669090705;-0.072210982092047;-0.3118886263759318;-0.4401515546936409;0.7501476931102775;0.2490222321214941;0.8187549320050032;-0.0068245013667188;-0.2186965274775209;0.0318279014788644;-0.4453001811503808;0.1902399703784799;-0.0805621526325328;0.697233798254934;0.3564536792196409;-0.0300803026092485;0.1398819207640758
CCNE1;0.063286737456418;0.2546301626290903;-0.4810245861611204;-0.1230392303442862;-0.1087182996936782;-0.4552100683119943;0.2401132316480067;-0.4721317758876671;-0.5421431822887024;-0.5828973968613269;0.0628408120104092;0.3537534893323701;0.1444011313998009;-0.474980126375661;-0.5093002610837084;0.421600524348444;-0.4213903221922847;0.1019375170551205;0.3721199372749293;0.1306567916317788;0.1171811061115176;0.7587242109126769;-0.3480794674381842;-0.3057163998768643;0.4274553254049059;-0.357855516793069;-0.2625059829763651;0.7275374871567633;-0.2426102709669013;0.6928166749296331;-0.0156119064823617;0.7044405721516075;0.1084323599531122;0.6641816517524488;-0.3574998217534119;-0.1057957889006703;-0.2636349303943606;0.7384442012936063;0.3043391430547932;0.7056205130540916;-0.0632116681811508;-0.319568496945155;-0.2127462832377524;-0.3190115467882968;0.3148215685884742;-0.2787843890406494;0.5191003131007179;0.3957525242756678;0.1385123633023982;0.1738835143832289
CEP55;-0.1770702393886701;-0.029454599076608;-0.2637076195271944;0.1387824693712214;-0.0001741554989603;-0.1810178032159626;0.2621270037907125;-0.2474660277312001;-0.2376621037015275;-0.3085267991410096;0.1327101515841621;0.1652937399401864;0.0135949828881074;-0.1649146061914492;-0.4663994734425858;0.2559872502826545;-0.506764804378341;0.2322770254244761;0.2065148108133435;-0.1738678995525736;0.011103220029144;0.906389165860175;-0.1361642384747856;-0.2171063755171608;0.2339208262324396;-0.5633826621803016;-0.4578291399608354;1.0;-0.4206576085529965;0.9140415242322916;0.0352586866381582;0.9330451066246964;-0.1308664217312429;0.8721734048138589;-0.0670200338381451;-0.3308923552131213;-0.5107230702573562;0.7832262869158335;0.2328015063774115;0.8328663575557693;0.0192248345523259;-0.1716219888656175;-0.0399229489462759;-0.5092744088028036;0.1947764815359644;-0.1683169708380544;0.7331383217354341;0.3578791427228794;-0.0396227027394057;0.1382026532634826
MKI67;-0.1933689044632384;-0.0485622992963312;-0.2211863196579836;0.1684262139124071;-0.0017093092718403;-0.1555592059804072;0.2500877533156939;-0.1926570621675259;-0.1894582649029223;-0.2594605490960008;0.10851228356466;0.1363753708353825;0.0180694147309303;-0.1364318743283269;-0.432120639491755;0.211200066453748;-0.4622024236011524;0.2262994721574356;0.1738591649971251;-0.2002135132261801;0.0134040572118628;0.8865863978857562;-0.1048766412304118;-0.1295057835598006;0.2027307628127203;-0.5205685592169604;-0.4200229901623151;0.932248691138456;-0.3809118950982476;0.890848964883906;0.0346426574500957;0.9078593246630812;-0.1072146537682713;0.8055779454248012;-0.0345858134859197;-0.3343322102215836;-0.4885372337955896;0.7691756909699157;0.2156795084078867;0.8460559635925852;0.0110458092548761;-0.2032373888960167;0.0346471655770664;-0.4571703766545443;0.1359070140780756;-0.1205691684322477;0.7573284400045937;0.3233043249087495;-0.0911780645047835;0.1655951269155675
GRB7;0.0005309430926026;0.0325383297332249;0.1627957703280822;0.0295908454189967;0.0314088829498103;0.2050605378959379;0.2113280797020252;0.1555992090024904;0.0584667242497206;0.2186376560527154;-0.1109436401512855;0.2251482294654505;-0.0113756071378965;0.1737616408868409;-0.2237091866000871;0.0163462739392143;-0.2774738323778332;0.1316596927437398;-0.0965585141482394;-0.0117365361171049;-0.020043823800268;0.1738637081148834;-0.0285706974245077;-0.010122423910071;0.0241722328359951;-0.1798770257303956;-0.199653955417259;0.1936057894384448;3.661355071082248e-05;0.1795109767000993;0.2423982182526919;0.1963699053785224;-0.0239417583595937;0.2578484828199088;-0.0115489238125053;-0.1944106146164019;-0.2039850538782107;0.1843013592295945;0.0424229841307374;0.1679159479186189;0.7180129626786372;-0.1348512952033954;0.0488117966932614;-0.2282878250743009;0.247356868252095;0.1170228049522325;0.174544610366484;0.1521208747180026;-0.020884193310004;-0.0035277655727926
CDC6;-0.2101150329013945;-0.0563370333074916;-0.148335413142001;0.1856092083071343;0.0448378095409346;-0.1027682131029819;0.2125344585700241;-0.1229889927556666;-0.1168779688745108;-0.1755697288442674;0.1255947481002414;0.0913055672077738;-0.0308934755994442;-0.0857808813449387;-0.4123267734314637;0.1480677266044583;-0.4772590664035475;0.2686838054604347;0.0937962091345384;-0.261122399897172;-0.0346156155550192;0.8227710420147848;-0.1595782100341162;-0.1449738529365622;0.1447929020512968;-0.5419355581165728;-0.4438225029604;0.8198114587951221;-0.4079620177610602;0.7944921036043766;0.0357913910258988;0.8304367056926023;-0.1736870690059888;0.7914687491575061;0.0341812383048654;-0.3619854401112744;-0.507824928807247;0.7025928271201275;0.206088842784007;0.7384918451677576;0.2523823890553564;-0.1620741532215239;-0.0687288719287502;-0.4829283884875573;0.1904959000450328;-0.1809501374426656;0.7298694216521283;0.2906574523390972;-0.0965204781212498;0.1621663612166893
CENPF;-0.1779483305769078;-0.0584447157440218;-0.2288602953718845;0.1577628526783355;0.0247674915599752;-0.1329845424328053;0.2748551281885252;-0.1922013982640122;-0.1604060754953278;-0.252499816033836;0.1163657822377417;0.1658365656049374;0.0205044811516456;-0.0993329390922316;-0.4097245463551416;0.2524950357129187;-0.4489915883779748;0.1906878566239389;0.161486200941909;-0.200407259904679;0.0183689983279953;0.8514006177563598;-0.0856306244130692;-0.1286117914941383;0.2010026222300313;-0.5582254582138194;-0.4166685797262066;0.897573615442206;-0.3888483211293997;0.8713004847527019;-0.0024439413627549;0.8783630110078163;-0.0934331022449235;0.8514005392882213;-0.0125020615607133;-0.3351314851195801;-0.5023632884086858;0.7322251106092998;0.1991988977742493;0.8150800880813184;-0.000672164714647;-0.1530149208005053;0.032984275245904;-0.4993515076874159;0.1099293998119396;-0.0751293252538169;0.734082880359927;0.4252910561962429;-0.0955265534423289;0.1483164630198724
BCL2;-0.0870200750157424;-0.3067879071312565;0.4174918407224425;0.3838923950846613;0.1686666630022507;0.3892397080807667;-0.2617906570021224;0.4003993029500799;0.4924825449081815;0.4277434948955273;-0.0060723665198829;-0.3794113425134794;0.0240612950964194;0.5097048129937044;0.4787894608687131;-0.3779894208876804;0.3043318252214729;-0.0370449298548672;-0.2807823819649545;-0.2255730372461035;-0.0547369363463242;-0.4542960660370863;0.3813455431512458;0.4493759963932297;-0.4510007474919073;0.1838847366516646;0.0652823403948201;-0.4351817040924625;0.0922946844351832;-0.3694491545499679;-0.1716663195323867;-0.3958112072750815;-0.134204970336144;-0.4207610652149825;0.4905662252223046;0.0061324449899683;0.0888265988143372;-0.4250234504388777;-0.1781914269506378;-0.4194444581257077;-0.1272517877264571;0.4966506646595662;0.1878679523458504;0.1429276418569295;-0.421863043054083;0.1857817720835522;-0.1921291205625885;-0.3093492691169787;-0.2207370037373043;0.0400713830899365
PTTG1;-0.1363448225286839;-0.010229209999504;-0.1929998766103583;0.1440718935055026;-0.0215898850416039;-0.0981131014911818;0.3043226527640829;-0.2298123161290042;-0.2338649830433871;-0.2508189451592131;0.1162690544728;0.1526055707653495;-0.011531636304074;-0.1490842843127716;-0.4970659194457382;0.2655347337734126;-0.5198528826667855;0.3059512381271515;0.2096514632220375;-0.1081781851177211;0.0211090154926378;0.8031537795279386;-0.0775075726462864;-0.2540900334620866;0.2464032833100139;-0.4848097364404323;-0.532495363080934;0.8752072418693428;-0.3597696255438081;0.8579912657784933;0.0269552627805327;0.873653773566176;-0.2065576228984629;0.8738172411328263;-0.1065464393953367;-0.3236243832979102;-0.5268809036760912;0.7454881546282716;0.2544137844187374;0.7213635226511642;0.0850947187541;-0.0807067052283382;-0.1322256931264666;-0.5810076753692396;0.200977045918373;-0.2389643429257972;0.6629644212260727;0.3506837011724997;-0.009261805015572;0.0869049073603504
ORC6L;-0.094915619328497;0.1069091355133994;-0.2967125039883286;0.0798363097027315;-0.0167231070658738;-0.2982025929340884;0.2589896957284913;-0.2756782216074309;-0.3470227800608045;-0.3753693740626153;0.1035962282275071;0.2390472610434783;0.0593773061470391;-0.2731320426216297;-0.5354501192456824;0.3194349876968423;-0.5195699023295993;0.2390050119251708;0.2497609865390453;-0.0789506816355194;0.0232642188495769;0.8417033131933037;-0.2633750381454921;-0.2577995529627926;0.2998528171307868;-0.5050572375052181;-0.4194603495217243;0.831087416458279;-0.3657705861012762;0.8047825859335054;0.0065939259341599;0.8291861888631098;-0.044292699811298;0.7985669241922241;-0.1420963914491683;-0.2691187239134746;-0.4083489161326356;0.8278360543126213;0.2895524554685186;0.7776510490481348;0.0357259745797935;-0.2192005605578856;-0.1608343691506987;-0.4510664230540236;0.3213125732664995;-0.2709786415409344;0.6812719044470341;0.3535448053265075;0.039224421050868;0.213186943515631
ERBB2;-0.1138844322843392;-0.1322891912297238;0.2959123120584913;0.0832408789068551;0.044950851004385;0.3031017220883173;0.1702075176735579;0.2920087959623981;0.2172329954069146;0.3529509887041295;-0.0566813162727194;0.0085665145793386;-0.2369225939053965;0.2651470491949192;-0.0653759476777058;-0.1883478108145642;-0.2530200356444767;0.1611944362552651;-0.2326827002247635;-0.1653928990562765;-0.1134001845243211;0.0689946947936054;0.0434927811900918;-0.0208212358654331;-0.1636403716211651;-0.0990897016041641;-0.1662694483225785;0.0919261037540835;-0.0151706981661022;0.0772207694156564;0.2859981236480678;0.0892882811230273;-0.1856127540548861;0.1499306165100228;0.0952710298824984;-0.2365625498730399;-0.2392465745293768;-0.002846812132348;0.0023977487951908;0.023648969001631;0.8512461386627771;-0.1738033883864557;0.1633121436790635;-0.1751928452908507;0.1727338761652248;0.1314334527564691;0.1337383007704816;-0.0339682702173019;-0.0606469372648464;-0.1091186776356374
UBE2T;-0.2483413580695662;-0.082628485906684;-0.1494978643281841;0.2013728014720948;-0.0118065575324539;-0.0573605788383806;0.2992534161994466;-0.135409337204727;-0.1626177007703246;-0.1790998165490908;0.1193107114159594;0.0907097859492562;-0.0624088302735269;-0.0613781153588148;-0.4808232525254522;0.2346833595936352;-0.5312814200869322;0.2863047950017387;0.1216755683225665;-0.2224008563741632;-0.038178203186637;0.8355323461080488;-0.0880993779491522;-0.1827100622856267;0.1961200208926133;-0.5817482094389057;-0.5581336151089574;0.8721734048138589;-0.4474150116396935;0.8403784649525504;0.0174376623751279;0.8740589069407443;-0.2311357619550174;1.0;-0.0030680947005976;-0.4343186637272674;-0.590003722226364;0.7281262797883149;0.1963000518759388;0.74634836840232;0.111271838489188;-0.0680794210626162;-0.1090358374558993;-0.6195299332198493;0.1998143972724097;-0.215682645103524;0.7238242752802236;0.4297934130142543;-0.0599709498393506;0.0912915864973571
GPR160;-0.3430250445378598;-0.453982450385116;0.6474097449164584;0.315456848459796;0.1395394284677199;0.6378663993938412;0.0114439487856214;0.6644821410587283;0.6034368647436893;0.6965395177342706;-0.0037568403146015;-0.3753382565100669;-0.3079001251622534;0.6520738977094418;0.2459359273844071;-0.4976417883023621;-0.0284357484887583;0.1822450761712196;-0.4809784456281286;-0.4581953778698556;-0.2139816161938462;-0.1880097944514428;0.3304273444958767;0.2404251058805982;-0.4478637407302108;-0.0280280010959396;-0.1716979530104719;-0.1068565736040161;-0.0840738793481469;-0.0797991210495394;0.1327981539967833;-0.0992882422321468;-0.4361049652030181;-0.0386564163177112;0.5214811539506773;-0.3667111865132013;-0.2843800085261515;-0.2784179208482671;-0.2050477265188073;-0.2400522673402917;0.3283768793872342;0.2175310238078186;0.329373918913531;-0.122752183274566;-0.12737891214297;0.1971557349930955;0.0477478938023168;-0.2405029666659397;-0.157284247773265;-0.2304490513790043
MYC;0.3893100573286548;0.3344218708703804;-0.3479586141344278;-0.0907357874518783;-0.0699516985633327;-0.3216304782853287;-0.0602470183481085;-0.3874515336349962;-0.2560071176638835;-0.3793003024827217;-0.1576314758652492;0.2951618101291383;0.4271498280643613;-0.2703255664355938;0.0051039923625045;0.2460318931461567;0.155358476819646;-0.1799841087639661;0.2458688907517617;0.3984859216229869;0.2533223252263309;0.0204719301097059;-0.1789256819587309;-0.0760686484776295;0.1969584527519439;0.1500566387335297;0.2146921640335485;-0.0695805656077285;0.2345315337384863;-0.0508598030355608;-0.1390316905147046;-0.055042117479795;0.3618114742105297;-0.1193626691327437;-0.2218178352827074;0.3280548872495644;0.3904570749734834;0.0470429633574654;0.056229072267458;0.0830256934977839;-0.2791238472586996;0.0793809658144466;-0.1316799197443868;0.1986423425718725;-0.0167224913787541;-0.0210699715776486;-0.1206534676629523;0.0870752057145018;0.016513778829379;0.3402848463507292
TYMS;-0.0876623128877638;0.0738753768274293;-0.291296504220942;0.1214791105583454;0.0082636303733711;-0.1876968629269773;0.2045961278180311;-0.3081942993651905;-0.2808162491745147;-0.3337287073899654;0.0673909026517354;0.205462558375645;0.1438449712576818;-0.2290358981884457;-0.4280267627768385;0.3246855366333444;-0.4173532369259324;0.1862460625955062;0.2746104093614781;-0.0504646999969518;0.1067217157937168;0.8025211179915123;-0.1216482763186022;-0.1764081020188256;0.2618990924838774;-0.4538325437468669;-0.4035442924414478;0.8142531382821875;-0.2897623574536106;0.7976843362769966;-0.0334837718456998;0.8169469691467571;-0.0610827415600718;0.7631184558995803;-0.0886685860391377;-0.2282350551098509;-0.3695741336904162;0.7666932236434465;0.2049069641073559;0.7710823717410772;-0.0366275843652468;-0.0811427880629518;-0.1035373704667739;-0.4440391191069227;0.1524159424215469;-0.2066095622027963;0.6911903555979264;0.334107923238455;-0.0765979775220278;0.1898439560895149
CXXC5;-0.2355685418040837;-0.4957474089711637;0.6085662510075097;0.5120633140815051;0.187466911821766;0.5963016910035064;0.04200210060739;0.5289158518993432;0.6666716427395765;0.694717546021797;0.0255362248542596;-0.3703844448861264;-0.2262010925955238;0.633806205365919;0.2846954974281748;-0.4913758518631342;-0.0968467272508357;0.3070520589849059;-0.4524754473731462;-0.3323223313245868;-0.1735426455307649;-0.2310325184052325;0.4046209863780027;0.2544651682220897;-0.4613898790459422;0.0704252937535678;-0.2599220274098059;-0.1738660908514733;0.0115230529810086;-0.1191452177702773;0.1508242920082779;-0.142769780427342;-0.4688248513840836;-0.092845667345497;0.548032079504806;-0.2759535963633355;-0.300416888681624;-0.1782419054738977;-0.0908833628094431;-0.2334411301805119;0.2763080423821697;0.3198334940431642;0.2566989922417673;-0.1251789179983679;-0.3716423923915508;0.1696982145718071;0.1481607894620266;-0.2496277439929904;-0.3198462215873215;-0.0725824588507661
CCNB1;-0.177399190163129;-0.0813722149905167;-0.1661780093290622;0.1915176136497814;0.0180878154788608;-0.0552470749350955;0.2971341544833986;-0.1416584562746864;-0.1397198006356465;-0.2100370892560658;0.1112652833659616;0.1114489948992439;-0.0300750639375718;-0.0628105260817951;-0.4625805140741827;0.1806586329650994;-0.5283192777382045;0.3179976658925894;0.1255581119141633;-0.2412446516677384;-0.0310343376136836;0.8326634470933857;-0.0973410381628863;-0.1763387143046837;0.1689166029286135;-0.5697399422873253;-0.534768915935784;0.8828212592229354;-0.4087091589645276;0.900710900223639;-0.0114034668166319;0.8942062805635664;-0.209582222925062;0.8791016820244508;0.0165812837552485;-0.3770876237784315;-0.5729291881201866;0.7320441161840308;0.248772542976088;0.7734959668991065;0.0862615688928314;-0.1022823677369079;-0.1115230031122502;-0.5906398648055857;0.1821588872700341;-0.1903836975351955;0.7485221592328202;0.3428120764516607;-0.041954432395457;0.0835851249442588
BLVRA;-0.1568959153680111;-0.3000783352492523;0.489850455633912;0.2879992546538728;0.1564600276883351;0.3860481686034989;0.0158912205127307;0.4310004348964921;0.3352469163224402;0.4729295360573661;-0.0489679791666325;-0.2365340224067139;-0.3815269258690706;0.3363597564287921;0.0944640538965205;-0.3948381178055137;-0.0145576653620772;0.3103654735831697;-0.3117753387865848;-0.2365985653795535;-0.2273515371321694;-0.0996648302681878;0.2891467212683857;-0.0060752821990227;-0.3285785065505481;0.0800834437070449;-0.2039438342264578;-0.0297707562265446;-0.0572955813237535;-0.0248442610143175;0.0971066226938944;-0.0416192603303136;-0.4352274961820087;0.0484026662549117;0.2430259263710578;-0.2013101472356921;-0.24524498919038;-0.0977405099433006;-0.0211626958273248;-0.1789074111901544;0.2653440130080114;0.1788988335041394;0.1199053884193078;-0.1134023426560329;-0.0823055360764083;0.0259939813852696;0.0839533742278772;-0.2319869712983214;-0.049017724525746;-0.2028373376979356
ACTR3B;0.1593548258025292;0.3179811770151484;-0.3747494655778229;-0.1258479838291168;-0.1400086244746367;-0.324347381320511;0.1328119811704246;-0.3990444553399449;-0.4129787303884368;-0.4685235084087619;-0.0422996531287293;0.2817107141581039;0.3450912385614901;-0.3194158328476977;-0.2908193530774906;0.5107118647745784;-0.0604671396896226;-0.1409341609714757;0.3863837044184102;0.284379075636366;0.1857033656759678;0.2838510314333298;-0.2155260679319073;-0.1219341765189647;0.390072713324934;-0.1933934130152516;-0.1333322915888651;0.2580847244619743;-0.0336693713886957;0.228294575842591;-0.0901838722496541;0.2222905225048406;0.2541831163363528;0.2790569525522111;-0.3164501397915961;0.1226525802033432;-0.0094733010855473;0.3284194899200517;0.1433539871956078;0.2822613743811504;-0.1690592184505179;-0.095778989085217;-0.3052023096535661;-0.1818592438766399;0.158890159124909;-0.1430570322797431;0.0907893379573005;0.2989478784635048;0.1070354130993398;0.2093874903513373
BAG1;-0.1052234463613187;-0.2287658733983731;0.3737624528049371;0.1758589666263767;0.0672637063814404;0.3510190308195104;-0.1729298871385747;0.24649626715936;0.2465777477501563;0.3278341835975334;-0.0296873383052339;-0.2573996993954834;0.0055325146814672;0.3277580606473538;0.0637530887705804;-0.1625396526811137;-0.0448294845396604;0.0709082639172309;-0.126649933972093;-0.1363848194107948;-0.1915076164755471;-0.2298092961735705;0.2484176806781431;0.1540290657737912;-0.2170453949204523;-0.0369161833450577;-0.2370421942373237;-0.1444217814661185;-0.1022250571569953;-0.1516730107645599;-0.0518509833531421;-0.158809241349124;-0.2068958927969656;-0.0791895012375929;0.1701936765707967;-0.0631009438626212;-0.0851485603170972;-0.1988755083767409;-0.122858958594577;-0.2274082743283416;0.0780731334404932;0.4384655826364611;-0.1042739094052519;-0.1998400488108673;-0.2145998073172752;0.0642344181688941;-0.1102403602916946;-0.0902374898435242;-0.146571627564441;-0.0105419927855623
MDM2;-0.2419608310484156;-0.271874157975597;0.2131022536414984;0.3723139173608108;0.2006662952745221;0.1655346416593706;-0.0938298831185916;0.2765202838707219;0.352729596224629;0.2275586406517916;0.1231305508698776;-0.2428985738280728;0.0128326884595707;0.3342147368126769;0.1927211977633634;-0.2029761260584526;-0.0286598777984009;0.0958857672538918;-0.188894528518292;-0.3616130105146278;-0.1615787142299866;0.0025085135769282;0.0430722198970533;0.2823386368626483;-0.2067377136524806;-0.1972504000231207;-0.1047268384858929;0.0069205438848496;-0.162222228182051;0.0667528930199348;-0.1222659621504247;0.0521862010473252;-0.0936167597269483;-1.6124309165877493e-05;0.4651773969371362;-0.2197117046327854;-0.1702130466247052;-0.0217491273038315;0.0039420707096222;0.0073375718301606;-0.0884183578623216;0.2661784241598225;0.1301781521834315;-0.0835668977593387;-0.1760269924236949;0.0268428163340703;0.1678247152736107;-0.1336046963295705;-0.0886732237297475;0.1411106423422355
